cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,price_off_peak_var_mean,price_off_peak_var_std,price_off_peak_var_min,price_off_peak_var_max,price_off_peak_var_last,price_peak_var_mean,price_peak_var_std,price_peak_var_min,price_peak_var_max,price_peak_var_last,price_mid_peak_var_mean,price_mid_peak_var_std,price_mid_peak_var_min,price_mid_peak_var_max,price_mid_peak_var_last,price_off_peak_fix_mean,price_off_peak_fix_std,price_off_peak_fix_min,price_off_peak_fix_max,price_off_peak_fix_last,price_peak_fix_mean,price_peak_fix_std,price_peak_fix_min,price_peak_fix_max,price_peak_fix_last,price_mid_peak_fix_mean,price_mid_peak_fix_std,price_mid_peak_fix_min,price_mid_peak_fix_max,price_mid_peak_fix_last,channel_sales_MISSING,channel_sales_epumfxlbckeskwekxbiuasklxalciiuu,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_fixdbufsefwooaasfcxdxadsiekoceaa,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_sddiedcslfslkckwlfkdpoeeailfpeds,channel_sales_usilxuppasemubllopkaafesmlibmsdf,has_gas_f,has_gas_t,origin_up_MISSING,origin_up_ewxeelcelemmiwuafmddpobolfuxioce,origin_up_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_up_ldkssxwpmemidmecebumciepifcamkci,origin_up_lxidpiddsbxsbosboudacockeimpuepw,origin_up_usapbepcfoloekilkwsdiboslwaxobdp,cons_pwr_12_mo_dif,cons_pwr_12_mo_perc,price_off_peak_var_dif,price_off_peak_var_perc,price_peak_var_dif,price_peak_var_perc,price_mid_peak_var_dif,price_mid_peak_var_perc,price_off_peak_fix_dif,price_off_peak_fix_perc,price_peak_fix_dif,price_peak_fix_perc,price_mid_peak_fix_dif,price_mid_peak_fix_perc,churn
9.440795578743324e-05,0.0,0.00011540411538855529,0.0019629004220965674,0.0005074839629365646,0.0,0.030084597286879917,0.9964155743658814,0.0,1.0,0.0016240338394672795,0.5500480461242793,0.5500480461242793,0.0,0.0031126567673219877,0.16666666666666666,0.03333122829175877,0.9987054923084667,0.0331265041027574,1.0,0.9960313501959387,0.9964342342472797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989973212986026,0.0036978380245557864,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0006372234249411626,1.5080140245169364e-06,0.01889917194349741,8.372598352108836e-05,0.0,0.0,0.0,0.0,0.0040183549830136835,0.0020459111075931116,0.0,0.0,0.0,0.0,1
0.015226102220939104,0.0,0.0,0.0029023134674654653,0.0,0.0,0.02943384892626521,0.523647353839752,0.0,0.7813094026304825,0.0,0.07281657057441811,0.07281657057441811,0.0,0.0007460120102642786,0.3333333333333333,0.03333122829175877,0.5378571582679487,0.0549015628171301,0.5232040825227897,0.5430887068044175,0.5210941289757383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7466651171208675,5.3872146742556e-08,0.7476646737130266,0.7446740172506519,0.7446740004282972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.015747973872530515,0.0001644899918057614,0.03599822105508379,0.0003048087269236812,0.0,0.0,0.0,0.0,1.689946577873791e-08,1.1508125123677939e-08,0.0,0.0,0.0,0.0,0
0.0015429095436454746,0.0,0.0002243248535080906,0.013709905922391309,0.0,0.0,0.03065191637049274,0.5384157714727901,0.0,0.7644870349691266,0.0,0.03539397821909033,0.03539397821909033,0.0,0.004800849794368484,0.25,0.02239343227028734,0.5438981941617703,0.03225666154426049,0.5400692051584013,0.5452369077306732,0.5408379730522231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510693974431482,0.015551541960907356,0.750667362756353,0.7644870334130657,0.7644870334130657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0019281132544129243,3.528588753914631e-06,0.018899171943497294,0.0001550282495676293,0.0,0.0,0.0,0.0,0.016899465821404957,0.011462092351761958,0.0,0.0,0.0,0.0,0
0.002963700946528365,0.0,0.001456166534621883,0.00853505242221526,0.006403421240199572,0.0,0.22602659725350824,0.41831926209013626,0.5014006888633754,0.6851557729309227,0.007138968236610362,0.05068866111467008,0.05068866111467008,0.0,0.003227020856184106,0.4166666666666667,0.056343542784969995,0.44023329905285186,0.06358549102612428,0.42621145374449343,0.448792304951906,0.42570174994026894,0.5183237804101388,0.030074971993220925,0.5073200833054791,0.44995822236148103,0.5096745889638777,0.6996435197326883,0.02299547918664501,0.701743098379641,0.6479816304709821,0.7143436841800159,0.6849267932380205,0.003969353644138269,0.6851557579492806,0.6851557522948636,0.6851557522948636,0.667677636889783,0.002684704206129705,0.6670079043999415,0.6696867247423034,0.6696867247423034,0.9657386382250416,0.003408796647596419,0.9663418903133152,0.93317383254571,0.93317383254571,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.00341719315720284,1.0887376480563315e-05,0.03691310701200788,0.0003836833619521168,0.031169019086831316,0.028455196020299924,0.026651592434839024,0.00814905712061314,0.0027531933737599363,0.0020459068865170326,0.002678820342361851,0.00814250941333678,0.0038430915693874307,0.004206693903426885,0
0.00041275287154847093,0.0,0.00047198986518465306,0.003186019102122328,0.002075552387740556,0.0,0.2677245498990506,0.4393732000306611,0.5280622528383722,0.6851557729309227,0.002403144629420473,0.13196668802049968,0.13196668802049968,0.0,0.0012535280914424322,0.16666666666666666,0.05209977897063467,0.4586800336572,0.06007712604018673,0.44660225934487724,0.4668044175276096,0.44480122213453616,0.5455916443765125,0.030118059345646743,0.5385390687270203,0.4738976796003273,0.5342423825046294,0.7451020388340084,0.014991095367634108,0.7352291961554831,0.6744404129638394,0.7429904736140365,0.6842398204371035,1.07744293485112e-07,0.6851557579492806,0.68241518883682,0.68241518883682,0.6670079318041925,6.072754882783381e-08,0.6670079043999415,0.6670079866126944,0.6670079043999415,0.964769907598688,3.469630841687337e-07,0.9663418903133152,0.9294411498170403,0.9294408061394112,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0009390644897507785,4.061970667698541e-06,0.034566593955822934,0.00034288868491879,0.027420054984806867,0.02358150985295747,0.02346146430386846,0.006846911563058214,6.759786323502957e-08,5.023219045363083e-08,8.221275294448825e-08,2.498928741733449e-07,3.5381067676876883e-07,3.872853899153277e-07,0
0.0006644000164972264,0.00230251360543399,0.0,0.0074581289927014545,0.0,0.0,0.02597987685838715,0.5324952639590014,0.0,0.7476646875553385,0.0,0.06342088404868675,0.06342088404868675,0.06451612903225806,0.0024138555553068395,0.4166666666666667,0.02239343227028734,0.5379470546354164,0.03156078749746296,0.5349333391488929,0.5402030637691485,0.5327760843909962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7466651171208675,5.3872146742556e-08,0.7476646737130266,0.7446740172506519,0.7446740004282972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0011335447486374734,2.793153472094739e-06,0.018899171943497294,0.00015651666739317517,0.0,0.0,0.0,0.0,1.689946577873791e-08,1.1508125123677939e-08,0.0,0.0,0.0,0.0,0
0.0021650998597735754,0.0,0.0,0.023767584291151462,0.0,0.0,0.026413709098796954,0.5185554253676591,0.0,0.7476646875553385,0.0,0.08327994875080078,0.08327994875080078,0.0,0.0071060391157743074,0.25,0.03333122829175877,0.5244554078058814,0.03277856707935864,0.5210704991203966,0.5274207338795868,0.5189691497911221,0.03629601324672016,0.35442219860396984,0.0,0.37200811182481247,0.0,0.0,0.0,0.0,0.0,0.0,0.7466651171208675,5.3872146742556e-08,0.7476646737130266,0.7446740172506519,0.7446740004282972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.002415701056635175,2.856195588372907e-06,0.019856413731760628,0.0001688191887770603,0.5622328040936057,0.0,0.0,0.0,1.689946577873791e-08,1.1508125123677939e-08,0.0,0.0,0.0,0.0,0
0.0006722941971006125,0.0,0.0,0.0039019174616837567,0.0,0.8,0.19729355425405884,0.632658424677785,0.7484424033677765,0.6935669567616006,0.0,0.18481742472773863,0.18481742472773863,0.0,0.004757301902880062,0.25,0.04427218187559204,0.6399434731641364,0.12766389283539678,0.5566908012387142,0.6552618453865336,0.6363027534227732,0.7566730352821297,0.0864332289661908,0.6714730157097678,0.6616620537190803,0.7543424697366206,0.998135035113792,0.024893829383329746,0.9771645203757411,0.9040244693344552,0.9960870321346447,0.6926397193005656,0.0,0.6935669354921797,0.6907926710383481,0.6907926542159933,0.6806553858163653,1.8218264648350144e-07,0.6806553036036124,0.6806554406248674,0.6806554406248674,0.9943797213578021,1.156543613895779e-07,0.9960000131018241,0.9579665075840201,0.9579665075840201,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0011889053561819323,5.402270661614837e-06,0.13034159977974977,0.0010372572610186156,0.14117151839623268,0.09737310598745705,0.038833675132775976,0.008527135261739495,1.689946577873791e-08,1.2405750873255643e-08,1.3702125497238674e-07,4.0813737762059464e-07,1.1793689232608896e-07,1.2525103449801094e-07,0
0.005301667250943435,0.0005350708493497554,0.0,0.0587378018337854,0.0,0.0,0.025362500208573193,0.5258301303460686,0.0,0.7476646875553385,0.0,0.01078368567157805,0.01078368567157805,0.06451612903225806,0.02044349661079377,0.25,0.03694347963372276,0.5307913037849966,0.041853924439676414,0.5223644611157152,0.5340292126825793,0.5202578935555572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7466651171208675,5.3872146742556e-08,0.7476646737130266,0.7446740172506519,0.7446740004282972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.005083719409647504,2.8300221311681305e-06,0.026205552849488545,0.0002222476541981466,0.0,0.0,0.0,0.0,1.689946577873791e-08,1.1508125123677939e-08,0.0,0.0,0.0,0.0,0
3.061008805394593e-05,0.0,2.593350907607984e-06,0.00034510281494612427,1.1404133998574484e-05,0.0,0.030735345647494625,0.5341889233217624,0.0,0.7813094026304825,1.994310895784625e-05,0.08317317958573564,0.08317317958573564,0.0,0.00012209689202361354,0.16666666666666666,0.03694347963372276,0.5392127954893599,0.03056046855519151,0.5349333391488929,0.5402030637691485,0.5366350755507933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527873523328115,0.045667418793664726,0.7476646737130266,0.7813093881692753,0.7813093881692753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0005950564890335864,2.7810649525770123e-06,0.018899171943497294,0.00015651666739317517,0.0,0.0,0.0,0.0,0.036803318676539264,0.025062164795119208,0.0,0.0,0.0,0.0,0
0.012423829212463655,0.0,0.011301823255355593,0.030768913437575048,0.0,0.0,0.016201965593766167,0.5261622919883342,0.0,0.7476646875553385,0.0,0.08712363869314542,0.08712363869314542,0.0,0.00968309751675271,0.25,0.03533312282917588,0.5269940812231659,0.028806286062222738,0.5223644611157152,0.5278197363733523,0.5265025087062606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7466651171208675,5.3872146742556e-08,0.7476646737130266,0.7446740172506519,0.7446740004282972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.012575274232050982,1.266013589735724e-05,0.018822931447086994,0.00015963610396905843,0.0,0.0,0.0,0.0,1.689946577873791e-08,1.1508125123677939e-08,0.0,0.0,0.0,0.0,0
0.08110175051038294,0.0,0.05412582679268623,0.028095663320540445,0.01432359230220955,0.0,0.22240576663162637,0.4393732000306611,0.5280622528383722,0.6851557729309227,0.017169022501809836,0.10409993593850096,0.10409993593850096,0.0,0.010973254675802227,0.3333333333333333,0.07167666561414587,0.45996015792993833,0.0583954304270927,0.4484814120178538,0.46864624153900963,0.44667279664637016,0.5470385938097058,0.028882888576106634,0.5407399789165145,0.4757602659842986,0.5364257329272709,0.7453642995211314,0.022486643051451163,0.7352291961554831,0.6770696394454085,0.7458889683291144,0.6865297297734937,0.003416302185679189,0.6851557579492806,0.6851557522948636,0.6851557522948636,0.6692402546852431,0.0023106225053502486,0.6670079866126944,0.6696867247423034,0.6696867247423034,0.967998950229673,0.0029336885310080334,0.9663422476357909,0.93317383254571,0.93317383254571,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.08125073746449477,9.050779679916139e-05,0.03456659395582287,0.0003414519694350875,0.027420054984806867,0.02348552881337718,0.026090690785437656,0.007614215809945597,0.0027531933737599363,0.0020459068865170326,0.0026787381296089065,0.008142258516880066,0.003842737758710662,0.004206305062679229,0
0.003942257129895037,0.0,0.0,0.010134153442047756,0.0,0.9333333333333333,0.027264687724216183,0.7272149888853604,0.0,0.7728982187998047,0.0,0.0961990177236814,0.0961990177236814,0.0,0.002865207066154131,0.16666666666666666,0.02239343227028734,0.7144783493588591,0.21360433761489173,0.5540956077986654,0.730060562878518,0.7257003019135674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697649317657282,0.023233979447129554,0.7476646906029413,0.769806615256429,0.7698065984340743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.004373859943552886,1.2196986034043401e-05,0.2222961096168915,0.0017773159413572736,0.0,0.0,0.0,0.0,0.025247801937179005,0.01719313858978644,0.0,0.0,0.0,0.0,0
0.0011688220464809353,0.0,0.0,0.012879656822330431,0.0,1.0,0.03065191637049274,0.7230903443165683,0.0,0.7813094026304825,0.0,0.11467008327994875,0.11467008327994875,0.03225806451612903,0.003753665450445959,0.16666666666666666,0.0312598673823808,0.544423188947781,0.2274058395430427,0.5171013797414984,0.7130103313145707,0.7245274002852613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504759034102209,0.03338742456013931,0.7476646737130266,0.7813093881692753,0.7813093881692753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0015653162673239013,2.8453726860923386e-06,0.24513437387492315,0.002100129132322783,0.0,0.0,0.0,0.0,0.036803318676539264,0.025062164795119208,0.0,0.0,0.0,0.0,0
0.047986790619264634,0.0,0.03838548345895958,0.010450065456149085,0.006152530292230934,0.0,0.015968363618160886,0.5185554253676591,0.0,0.7476646875553385,0.010310587331206511,0.08824471492632928,0.08824471492632928,0.0,0.0034040613496183455,0.16666666666666666,0.03533312282917588,0.5266344957532956,0.032227666792310594,0.5231931783486719,0.5286961168507304,0.5210832687754762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7489141231710117,0.00433148221454173,0.7476646906029413,0.747664678656856,0.747664678656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.04838971487247038,0.00014397853466763805,0.01889917194349741,0.00016002881342097854,0.0,0.0,0.0,0.0,0.003004370134263569,0.0020459029353103488,0.0,0.0,0.0,0.0,1
