cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn,price_off_peak_var_mean,price_off_peak_var_std,price_off_peak_var_min,price_off_peak_var_max,price_off_peak_var_last,price_peak_var_mean,price_peak_var_std,price_peak_var_min,price_peak_var_max,price_peak_var_last,price_mid_peak_var_mean,price_mid_peak_var_std,price_mid_peak_var_min,price_mid_peak_var_max,price_mid_peak_var_last,price_off_peak_fix_mean,price_off_peak_fix_std,price_off_peak_fix_min,price_off_peak_fix_max,price_off_peak_fix_last,price_peak_fix_mean,price_peak_fix_std,price_peak_fix_min,price_peak_fix_max,price_peak_fix_last,price_mid_peak_fix_mean,price_mid_peak_fix_std,price_mid_peak_fix_min,price_mid_peak_fix_max,price_mid_peak_fix_last,channel_sales_MISSING,channel_sales_epumfxlbckeskwekxbiuasklxalciiuu,channel_sales_ewpakwlliwisiwduibdlfmalxowmwpci,channel_sales_fixdbufsefwooaasfcxdxadsiekoceaa,channel_sales_foosdfpfkusacimwkcsosbicdxkicaua,channel_sales_lmkebamcaaclubfxadlmueccxoimlema,channel_sales_sddiedcslfslkckwlfkdpoeeailfpeds,channel_sales_usilxuppasemubllopkaafesmlibmsdf,cons_pwr_12_mo_dif,cons_pwr_12_mo_perc,price_off_peak_var_dif,price_off_peak_var_perc,price_peak_var_dif,price_peak_var_perc,price_mid_peak_var_dif,price_mid_peak_var_perc,price_off_peak_fix_dif,price_off_peak_fix_perc,price_peak_fix_dif,price_peak_fix_perc,price_mid_peak_fix_dif,price_mid_peak_fix_perc
0.0018271000453673725,0.0,0.004293292427545017,0.5685942414710864,0.5179282868525896,0.5055938037865749,0.8890063424947146,0.012179801340919243,0.018879543834640057,0.0,0.02799886536183278,0.6023514124170052,0.4407705064421482,0.7476646875553385,f,0.019426582435838034,0.024556907964979714,0.024556907964979714,0.0,0.0045057823053114175,0.4166666666666667,kamkkxfxxuwbdslkwifmmcsiusiuosws,0.03333122829175877,0,0.6053869466956813,0.03067361035320645,0.6011253107689624,0.6056715354470965,0.6046380295252645,0.4425432492308839,0.004728565244469871,0.4439256421464017,0.3789623479032843,0.44323033836830267,0.0,0.0,0.0,0.0,0.0,0.7471648994651306,0.00372798143475567,0.7476646735425496,0.7476646784870611,0.7476646784870611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,0.0014252067399480085,0.0,0.020032045910123898,0.017841081098199645,0.0013513045286018483,0.0013294842094062542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0009018698575052069,0.0,0.0018840694343772004,0.6549721751754174,0.50199203187251,0.5824010327022375,0.8826638477801269,0.010150558189629956,0.008285103349964362,0.0,0.03021808413008293,0.531863791825903,0.0,0.7476646875553385,f,0.014260652445457258,0.02765321375186846,0.02765321375186846,0.0,0.002800495713381616,0.3333333333333333,lxidpiddsbxsbosboudacockeimpuepw,0.03333122829175877,0,0.5412549165792176,0.03450168866027527,0.5364853665983339,0.5430887068044175,0.5343218528949675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7471648977783972,0.0037279839511148148,0.7476646735425496,0.7476646784870611,0.7476646784870611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,0.000737475006660465,0.0,0.03248168086832341,0.03273609545154402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0027450804755325513,0.0,0.0014665399382523148,0.7994193080087104,0.2350597609561753,0.7108433734939759,0.7420718816067653,0.021178167259187655,0.00644903777619387,0.0,0.21930219752715627,0.42039983501421724,0.5043347365735424,0.6851557729309227,f,0.0073430527182789885,0.0490070467648943,0.0490070467648943,0.0,0.008261482703957771,0.25,ldkssxwpmemidmecebumciepifcamkci,0.04427218187559204,0,0.4415188521559234,0.059033025625717224,0.42953359212573244,0.45007481296758106,0.42780138865760686,0.5216953070137078,0.02502190290521909,0.5167562286272593,0.45546329660382573,0.5126333348637191,0.7118238523317618,0.030188517474613895,0.7080879368881594,0.6535380624353648,0.7199474406291666,0.6858427443743073,0.004519329446264422,0.6851557651681354,0.6851557527559009,0.6851557527559009,0.6685705808404988,0.0030566571225068753,0.6670079778433342,0.6696867258384734,0.6696867258384734,0.9670302763160838,0.003880893616039653,0.9663422102429944,0.9331738110118681,0.9331738110118681,False,False,False,False,True,False,False,False,0.002819788617641514,0.0,0.05471269299615853,0.0688711320005084,0.02889019784484189,0.024575541912913786,0.0005463154060944366,0.0013641186277976683,0.0,0.0,0.0,0.0,0.0,0.0
0.0017061096446909863,0.0026000158860441103,0.0007261382541302355,0.5506895717396564,0.3705179282868526,0.9578313253012049,0.8107822410147991,0.0038406409045384816,0.0,0.0,0.02774857753082712,0.5289108383248833,0.0,0.7476646875553385,t,0.0,0.03299167200512492,0.03299167200512492,0.03225806451612903,0.0011993984693119636,0.4166666666666667,ldkssxwpmemidmecebumciepifcamkci,0.02239343227028734,1,0.5352306649510453,0.027713664954607583,0.5319165176429538,0.5372461702885643,0.5313823586906943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7484143438897125,0.004931652555354801,0.7476646735425496,0.7476646784870611,0.7476646784870611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,0.0017792513902890863,0.0,0.026930632001662586,0.027291709064463796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015712641515270246,0.0,6.094374632878762e-05,0.12363900314541496,0.49203187250996017,0.10993975903614457,0.8773784355179705,0.01288339613979402,0.00026799714896650034,0.0,0.220486893260583,0.42062979307424686,0.5108967980609772,0.6851557729309227,f,0.0003377033116861965,0.022101217168481742,0.022101217168481742,0.0,0.005578200006918823,0.8333333333333334,ldkssxwpmemidmecebumciepifcamkci,0.04167982317650774,0,0.4457817353464515,0.0646493101647744,0.42976257978220733,0.454456715354471,0.4280294528631108,0.5287368668646314,0.02939286852911301,0.5207055254158847,0.4588055076853447,0.519213993847849,0.7148333600449407,0.00561201295149525,0.7268650954695287,0.6503391702161224,0.7169426677745357,0.6846977897130646,0.0034162542008082473,0.6851557651681354,0.6851557527559009,0.6851557527559009,0.667454405697848,0.002310646800599613,0.6670079054961116,0.6696867258384734,0.6696867258384734,0.9654157253124794,0.0029338094909621016,0.9663418672134252,0.9331738110118681,0.9331738110118681,True,False,False,False,False,False,False,False,0.0017218961569338317,0.0,0.06253645389880745,0.07867756616359495,0.02527285956827551,0.021225964123705757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0095675857855773,0.0,0.002221205052366238,0.807887732881684,0.3047808764940239,0.7183734939759037,0.7801268498942917,0.01148971633417098,0.009767640769779045,0.0,0.23949208256161256,0.42673645711282143,0.5131879066207424,0.6851557729309227,f,0.010862346679040258,0.08402733290625668,0.08402733290625668,0.0,0.005052369391937128,0.25,ldkssxwpmemidmecebumciepifcamkci,0.05241553520682033,0,0.4561569685524716,0.111335755225321,0.4358616478387927,0.5202458140363377,0.4341039248763747,0.5255466178010294,0.08650694092136162,0.43958038721620857,0.46505039427646355,0.5215146738492774,0.6728969466204966,0.427127857012344,0.0,0.6683230793500553,0.7367683716256691,0.6905868690733663,0.056573074738193944,0.6851557651681354,0.7446740002564898,0.6851557527559009,0.6125401186587625,0.4274749474066141,0.0,0.6696867258384734,0.6696867258384734,0.8859869757300942,0.5427448532491898,0.0,0.9331738110118681,0.9331738110118681,False,False,False,False,False,True,False,False,0.01021330305071424,0.0,0.17509268508524348,0.21720289528507145,0.03209175011260869,0.026834054648995697,0.0,0.0,0.07960553602856722,0.19182027415164715,0.0,0.0,0.0,0.0
0.0031480058977584394,0.0,0.003565857497960978,0.6259375756109363,0.26294820717131473,0.8700516351118761,0.7684989429175476,0.024650666328278538,0.015680684248039915,0.0,0.2432130283158966,0.42039983501421724,0.5043347365735424,0.6851557729309227,f,0.018560386736768908,0.050715353405936366,0.050715353405936366,0.0,0.009416519302501154,0.4166666666666667,lxidpiddsbxsbosboudacockeimpuepw,0.05519419008525419,0,0.44143554823866155,0.05876890140903742,0.42953359212573244,0.45056287851799076,0.42780138865760686,0.5209612185613565,0.02307707287532093,0.5167562286272593,0.45546329660382573,0.5126333348637191,0.708370770055156,0.03279762128711712,0.705098636998031,0.6535380624353648,0.7199474406291666,0.6869877243365515,0.0,0.6879073957645886,0.6851557527559009,0.6851557527559009,0.6696867258384733,0.0,0.6696867258384734,0.6696867258384734,0.6696867258384734,0.968644684623227,0.0,0.970223103859034,0.9331738110118681,0.9331738110118681,False,False,False,False,True,False,False,False,0.0029759223084419293,0.0,0.05563116364197076,0.07002728260509969,0.02889019784484189,0.024575541912913786,0.0005463154060944366,0.0013641186277976683,0.0,0.0,0.0,0.0,0.0,0.0
0.0015559591075000516,0.0,0.002568714073985708,0.6663440600048391,0.5956175298804781,0.971815834767642,0.9302325581395349,0.017422324424871863,0.011295794725588025,0.0,0.026563881797400345,0.5215339297642383,0.0,0.7644870349691266,f,0.01896257276741881,0.03539397821909033,0.03539397821909033,0.0,0.004745092213677701,0.3333333333333333,kamkkxfxxuwbdslkwifmmcsiusiuosws,0.02239343227028734,0,0.5363681529723617,0.06134943072001678,0.5210995769180442,0.5430887068044175,0.5240300031132574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7483206188592078,0.018316290223781836,0.7476646735425496,0.7644870265256485,0.7644870265256485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,0.0013627178591628082,0.0,0.051541622810252014,0.052965521786295704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03683376337821954,0.0,0.03642880019916935,0.6818291797725623,0.703187250996016,0.6041308089500861,0.9883720930232558,0.005644439399716511,0.0062779757662152534,0.0,0.25732926198461564,0.4393732000306611,0.5280622528383722,0.6851557729309227,f,0.0073224448390225485,0.09993593850096091,0.09993593850096091,0.0,0.0021175670973295375,0.3333333333333333,lxidpiddsbxsbosboudacockeimpuepw,0.036946637196084625,0,0.4586782604943457,0.06008321627919078,0.44660225934487724,0.46680441752760915,0.44480122213453616,0.5455907565144513,0.030112587856928354,0.5385390687270203,0.4738976796003273,0.5342423825046294,0.7451024673430373,0.014994297791339747,0.7352291961554839,0.6744404129638394,0.7429904736140365,0.6842398078485675,9.986512048641674e-08,0.6851557651681354,0.6824151892960132,0.6824151892960132,0.6670079356407876,8.255373545468108e-08,0.6670079054961116,0.6670079778433342,0.6670079054961116,0.9647699049110378,3.4302956904376523e-07,0.9663418672134252,0.9294411146130639,0.9294407846825468,False,False,False,False,True,False,False,False,0.035503243491552934,0.0,0.05471269299615788,0.06623894998950106,0.028890197844842563,0.02358150985295747,0.0005463154060944366,0.0013218119877371041,0.0,0.0,7.234722264956534e-08,2.1990573017843158e-07,3.4302956915129416e-07,1.1566122923390717e-05
0.001627006732930526,0.0,0.0011475577766165328,0.892088071618679,0.27091633466135456,0.9808519793459552,0.7684989429175476,0.012351327451668417,0.005046329294369209,0.0,0.21447998531644724,0.42039983501421724,0.5043347365735424,0.6851557729309227,f,0.0058200639641981305,0.05327781336749947,0.05327781336749947,0.0,0.004655961482500463,0.16666666666666666,lxidpiddsbxsbosboudacockeimpuepw,0.040101041995579415,0,0.44141097657961315,0.05863723823693812,0.42953359212573244,0.45007481296758106,0.42780138865760686,0.5211582208990609,0.02337050562784299,0.5167562286272593,0.45546329660382573,0.5126333348637191,0.7093680033802329,0.03054999089612299,0.7080879368881594,0.6535380624353648,0.7199474406291666,0.6856137534420588,0.004583419732060701,0.6851557651681354,0.6851557527559009,0.6851557527559009,0.6683473458119686,0.003100030081241789,0.6670079054961116,0.6696867258384734,0.6696867258384734,0.9667073661153631,0.003936002488944307,0.9663418672134252,0.9331738110118681,0.9331738110118681,False,False,False,False,True,False,False,False,0.0016348011729499265,0.0,0.05471269299615853,0.0688711320005084,0.02889019784484189,0.024575541912913786,0.0005463154060944366,0.0013641186277976683,0.0,0.0,0.0,0.0,0.0,0.0
0.0017914956797888354,0.0,0.001268148593820304,0.5741592063876119,0.5637450199203188,0.9931153184165232,0.9154334038054969,0.014238597162485286,0.005576621525302922,0.0,0.19789424504847242,0.42062979307424686,0.5108967980609772,0.6851557729309227,f,0.006506771682646636,0.017376681614349777,0.017376681614349777,0.0,0.005915594418544075,0.4166666666666667,lxidpiddsbxsbosboudacockeimpuepw,0.05519419008525419,0,0.44613143200632394,0.06283088315170371,0.42976257978220733,0.454456715354471,0.4280294528631108,0.5285152392347139,0.030128401211687906,0.5207055254158847,0.4588055076853447,0.519213993847849,0.7142084703314996,0.004198175945887964,0.7268650954695287,0.6503391702161224,0.7169426677745357,0.6844687987808161,0.0025335593796703684,0.6851557651681354,0.6851557527559009,0.6851557527559009,0.6672311706693177,0.0017136236352678328,0.6670079054961116,0.6696867258384734,0.6696867258384734,0.9650928151117587,0.002175780104569876,0.9663418672134252,0.9331738110118681,0.9331738110118681,True,False,False,False,False,False,False,False,0.0017990778907081867,0.0,0.06253645389880745,0.07867756616359495,0.02527285956827551,0.021225964123705757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0016068685171055617,0.0,0.0019891001461353236,0.7887732881684006,0.14940239043824702,0.7013769363166954,0.693446088794926,0.013289293019309473,0.006779757662152531,0.0,0.02713120088101317,0.5185554253676591,0.0,0.7476646875553385,f,0.011377543660451286,0.07633995302156737,0.07633995302156737,0.0,0.004313276205554188,0.25,ldkssxwpmemidmecebumciepifcamkci,0.03333122829175877,0,0.526528102486592,0.03184808873062945,0.5231931783486719,0.5286961168507304,0.5210832687754762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7486642351360556,0.004715549048412357,0.7476646938104473,0.7476646784870611,0.7476646784870611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,False,0.0014977858932679294,0.0,0.029913985559228095,0.030914232622117815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004946268018064463,0.0,0.0066117481389465545,0.7478828937817565,0.5398406374501992,0.9716006884681584,0.9016913319238901,0.03578526812655249,0.029074839629365645,0.0,0.23840750196058802,0.4189689848629194,0.5085597652761832,0.6851557729309227,f,0.032346393189029425,0.015374759769378604,0.015374759769378604,0.0,0.012374520006593231,0.25,lxidpiddsbxsbosboudacockeimpuepw,0.04427218187559204,0,0.4496110186510877,0.0786344789706943,0.42807243279394025,0.46680441752760915,0.42634612182248643,0.5340903204769494,0.04705169116548448,0.5147970071735274,0.4738976796003273,0.5168520984140096,0.7248202632631228,0.04008133051649657,0.7153335247013182,0.6744404129638394,0.7124596626152152,0.6851557715775617,0.004321269671593136,0.6851557651681354,0.6851557527559009,0.6851557527559009,0.6679008757549082,0.0029227528353220965,0.6670079054961116,0.6696867258384734,0.6696867258384734,0.9660615457139212,0.0037109670735576044,0.9663418672134252,0.9331738110118681,0.9331738110118681,False,False,False,False,False,False,False,True,0.004536020060169888,0.0,0.08889052768484991,0.11227536799712419,0.05251377291154231,0.04430639027416033,0.032515883614584545,0.082043610351968,0.0,0.0,0.0,0.0,0.0,0.0
